0.01698787955596973,0.014835744264426947,0.9532226281932126,0.12107623318385649,0.41354466858789624,0.008436771936430611,0.014108645469292153,0.007631436344543734,0.022650944921203633,0.019449153837787087
0.010681116962404454,0.009818687246805707,0.9359353702169614,0.08520179372197309,0.044668587896253595,0.005564760981648683,0.009511497508593678,0.006253930783283139,0.00601808348452091,0.005384738464408031
0.051730161701569466,0.05061105172073936,0.9023521476710537,0.3363228699551569,0.23559077809798268,0.01920117797285856,0.03887957829141243,0.003409924403965405,0.04285021722310996,0.042049012140402534
0.0022118845324537264,0.002103846161084103,0.9302709278471976,0.004484304932735425,0.02737752161383285,0.0036517561146082,0.0076279321801582,0.0002571093167627611,0.011787488440183366,0.011156280943004561
0.04825131654100202,0.04572343378044341,0.9308815271355703,0.32286995515695066,0.3148414985590778,0.016093044812567747,0.035422978481416484,0.007102798938418622,0.0487083101254449,0.04613221980928611
0.16738996258755307,0.15483831513422874,1.0,0.09865470852017937,0.4322766570605187,0.07430704987578646,0.13968946166921828,0.03034132870818867,0.18037852076271985,0.16669605729566175
0.009790487564255672,0.009536666340638364,0.9258372210335405,0.0695067264573991,0.05475504322766571,0.0032159861997409383,0.006396480589122214,0.0005343294787709939,0.003463665958474714,0.003490569281980863
0.051982036423162375,0.0489455299211857,0.9365421896049775,0.18834080717488788,0.3768011527377521,0.02929917200202478,0.052004182182107006,0.04947736728494418,0.03933247745190466,0.036985851186836255
0.08798740370189193,0.08406125762272273,0.9190155185553709,0.2376681614349776,0.4985590778097982,0.024630952448408572,0.03813953115660753,0.022978110044690952,0.07624267529421429,0.0728490057083155
0.01148326073114142,0.011059995447177833,0.9273044329711869,0.11659192825112108,0.1484149855907781,0.005770769255614607,0.01059228390755326,0.003662536847149767,0.008072816825346444,0.007831695682053007
0.022533661637347952,0.0206825571870427,0.9426582719150408,0.06502242152466367,0.1628242074927954,0.008559527879533695,0.011660874931620886,0.008717985392264267,0.015960612479035984,0.014491709641081953
0.09654106009220569,0.09128866928262137,0.9348683043462952,0.47533632286995514,0.47406340057636887,0.03825605089347486,0.07465517293135386,0.009537037815993245,0.08412048381821198,0.07950379988648135
0.013000029377925836,0.010847616570452363,0.9569378631775511,0.051569506726457395,0.08573487031700287,0.007226625385998728,0.014280681051386551,0.008128439907428453,0.016354786311536793,0.01315403262359031
0.041280694808442264,0.037221525368259886,0.9648591968217667,0.13004484304932734,0.7175792507204611,0.023419341535609532,0.028809609572467094,0.017501109133706342,0.033226391247255606,0.029720318848207864
0.00426705661877837,0.0040556076818996705,0.9302154214642688,0.0695067264573991,0.16498559077809796,0.0017492896370434527,0.006814589799286774,0.004666746685989321,0.00585923683425194,0.005554035265797933
0.05210543054375125,0.04683707626338604,0.9764973355627767,0.5762331838565022,0.9164265129682997,0.008307767500223492,0.013528556140429545,0.010077924902330553,0.043195834921087084,0.0385740433286111
0.10809717124734573,0.10125930513112827,0.9525817897019871,1.0,0.9999999999999999,0.023094215539873293,0.04115270216939502,0.012422826276360549,0.0947635150010472,0.08868447644468631
0.0038137142306672754,0.0036255816729774907,0.9302185907653371,0.04708520179372197,0.10518731988472621,0.0020766131416319216,0.004057628654805135,0.0001228729478775257,0.001851107607803046,0.001754301244285922
0.04669478008914492,0.044044847419904026,0.9345209605796808,0.19506726457399104,0.41354466858789624,0.044546413853304316,0.08129987843434619,0.011011749891453563,0.06955324837043043,0.065554709460353
0.00919539155992687,0.008620812598073077,0.9321496837052072,0.06278026905829596,0.11023054755043227,0.010488588027151267,0.02790436300526458,0.005476096147955074,0.03169718306061336,0.029650299702048074
0.022870042304213203,0.021465020255802582,0.9343364723661225,0.25112107623318386,0.3018731988472622,0.005208321281141966,0.008197168494826506,0.0026836985650320533,0.016270414725790723,0.015212179155034495
0.026276873970064576,0.02492899296929039,0.9301408992749308,0.19282511210762332,0.35086455331412103,0.0062136017023362135,0.01423306377934323,0.005844575842823292,0.01747943693516829,0.016573167316606213
0.039137706636131836,0.036619342552358256,0.9391898353478312,0.273542600896861,0.3227665706051873,0.01259458513933601,0.024143162216654294,0.008322192719350198,0.03125272643595772,0.02916584606027062
0.008120425925268022,0.007698495404051988,0.9304092140479358,0.06726457399103139,0.10518731988472621,0.0029267220232966447,0.005844171938308272,3.458024431039269e-05,0.00268620603359003,0.0025363564778539682
0.03179322176098119,0.02969312351958256,0.9385136402501933,0.2959641255605381,0.3465417867435158,0.011263841253003042,0.02086874541050796,0.004603979342937826,0.03051907532814118,0.028419917901719046
0.0,0.0,0.9303891514998892,0.004484304932735425,0.0,0.0,0.0,0.0,0.004793647264480902,0.004435924921439247
0.0225804886847161,0.021551773993608785,0.9278497562880169,0.3004484304932735,0.34005763688760804,0.006602430936129022,0.012966732016498464,0.0005906561584304771,0.016003739656145002,0.015292059517642797
0.0059134587793540135,0.005616810573391646,0.9302132698286812,0.08071748878923767,0.07564841498559077,0.005456687660397514,0.010894211346291822,0.00012350400232695338,0.01328901234182841,0.01259740213535663
0.03765340401343459,0.035157634058307366,0.9401651659444585,0.3094170403587444,0.35086455331412103,0.011157374000378417,0.030487561215669784,0.003399005666881242,0.05527840456338046,0.044414570123311486
